time,close,price_diff,arbitrage_signal
2021-04-03 03:00:00,3348.62,-3122.9191704769773,buy_put
2021-04-03 04:00:00,3380.04,-3091.4991704769773,buy_put
2021-04-03 05:00:00,3346.42,-3125.119170476977,buy_put
2021-04-03 06:00:00,3360.87,-3110.6691704769773,buy_put
2021-04-03 07:00:00,3414.38,-3057.159170476977,buy_put
2021-04-03 08:00:00,3455.11,-3016.429170476977,buy_put
2021-04-03 09:00:00,3475.01,-2996.529170476977,buy_put
2021-04-03 10:00:00,3437.99,-3033.5491704769775,buy_put
2021-04-03 11:00:00,3439.62,-3031.9191704769773,buy_put
2021-04-03 12:00:00,3380.16,-3091.3791704769774,buy_put
2021-04-03 13:00:00,3364.53,-3107.009170476977,buy_put
2021-04-03 14:00:00,3383.97,-3087.5691704769774,buy_put
2021-04-03 15:00:00,3418.13,-3053.409170476977,buy_put
2021-04-03 16:00:00,3392.33,-3079.2091704769773,buy_put
2021-04-03 17:00:00,3437.48,-3034.059170476977,buy_put
2021-04-03 18:00:00,3470.64,-3000.8991704769774,buy_put
2021-04-03 19:00:00,3490.93,-2980.6091704769774,buy_put
2021-04-03 20:00:00,3500.02,-2971.5191704769773,buy_put
2021-04-03 21:00:00,3475.26,-2996.279170476977,buy_put
2021-04-03 22:00:00,3411.97,-3059.5691704769774,buy_put
2021-04-03 23:00:00,3451.85,-3019.6891704769773,buy_put
2021-04-04 00:00:00,3403.55,-3067.989170476977,buy_put
2021-04-04 01:00:00,3393.98,-3077.559170476977,buy_put
2021-04-04 02:00:00,3413.08,-3058.4591704769773,buy_put
2021-04-04 03:00:00,3362.01,-3109.529170476977,buy_put
2021-04-04 04:00:00,3314.05,-3157.489170476977,buy_put
2021-04-04 05:00:00,3271.46,-3200.079170476977,buy_put
2021-04-04 06:00:00,3230.64,-3240.8991704769774,buy_put
2021-04-04 07:00:00,3173.61,-3297.929170476977,buy_put
2021-04-04 08:00:00,3230.71,-3240.829170476977,buy_put
2021-04-04 09:00:00,3224.94,-3246.599170476977,buy_put
2021-04-04 10:00:00,3251.21,-3220.329170476977,buy_put
2021-04-04 11:00:00,3295.55,-3175.989170476977,buy_put
2021-04-04 12:00:00,3294.72,-3176.8191704769774,buy_put
2021-04-04 13:00:00,3334.04,-3137.4991704769773,buy_put
2021-04-04 14:00:00,3323.9,-3147.639170476977,buy_put
2021-04-04 15:00:00,3303.95,-3167.5891704769774,buy_put
2021-04-04 16:00:00,3316.54,-3154.9991704769773,buy_put
2021-04-04 17:00:00,3274.37,-3197.1691704769773,buy_put
2021-04-04 18:00:00,3221.56,-3249.9791704769773,buy_put
2021-04-04 19:00:00,3249.48,-3222.059170476977,buy_put
2021-04-04 20:00:00,3291.19,-3180.349170476977,buy_put
2021-04-04 21:00:00,3208.82,-3262.719170476977,buy_put
2021-04-04 22:00:00,3195.79,-3275.7491704769773,buy_put
2021-04-04 23:00:00,3214.74,-3256.7991704769775,buy_put
2021-04-05 00:00:00,3227.49,-3244.0491704769775,buy_put
2021-04-05 01:00:00,3271.68,-3199.8591704769774,buy_put
2021-04-05 02:00:00,3254.97,-3216.5691704769774,buy_put
2021-04-05 03:00:00,3249.84,-3221.699170476977,buy_put
2021-04-05 04:00:00,3270.18,-3201.3591704769774,buy_put
2021-04-05 05:00:00,3311.17,-3160.369170476977,buy_put
2021-04-05 06:00:00,3348.29,-3123.2491704769773,buy_put
2021-04-05 07:00:00,3280.55,-3190.989170476977,buy_put
2021-04-05 08:00:00,3262.83,-3208.7091704769773,buy_put
2021-04-05 09:00:00,3324.41,-3147.1291704769774,buy_put
2021-04-05 10:00:00,3275.43,-3196.1091704769774,buy_put
2021-04-05 11:00:00,3318.62,-3152.9191704769773,buy_put
2021-04-05 12:00:00,3334.4,-3137.139170476977,buy_put
2021-04-05 13:00:00,3443.61,-3027.929170476977,buy_put
2021-04-05 14:00:00,3421.38,-3050.159170476977,buy_put
2021-04-05 15:00:00,3481.66,-2989.8791704769774,buy_put
2021-04-05 16:00:00,3476.92,-2994.619170476977,buy_put
2021-04-05 17:00:00,3435.31,-3036.2291704769773,buy_put
2021-04-05 18:00:00,3402.18,-3069.3591704769774,buy_put
2021-04-05 19:00:00,3443.63,-3027.909170476977,buy_put
2021-04-05 20:00:00,3473.92,-2997.619170476977,buy_put
2021-04-05 21:00:00,3423.57,-3047.969170476977,buy_put
2021-04-05 22:00:00,3432.78,-3038.759170476977,buy_put
2021-04-05 23:00:00,3394.95,-3076.5891704769774,buy_put
2021-04-06 00:00:00,3409.91,-3061.6291704769774,buy_put
2021-04-06 01:00:00,3320.08,-3151.4591704769773,buy_put
2021-04-06 02:00:00,3311.17,-3160.369170476977,buy_put
2021-04-06 03:00:00,3297.0,-3174.5391704769772,buy_put
2021-04-06 04:00:00,3336.86,-3134.679170476977,buy_put
2021-04-06 05:00:00,3361.24,-3110.2991704769775,buy_put
2021-04-06 06:00:00,3312.8,-3158.739170476977,buy_put
2021-04-06 07:00:00,3272.92,-3198.619170476977,buy_put
2021-04-06 08:00:00,3327.79,-3143.7491704769773,buy_put
2021-04-06 09:00:00,3348.87,-3122.6691704769773,buy_put
2021-04-06 10:00:00,3391.76,-3079.779170476977,buy_put
2021-04-06 11:00:00,3412.45,-3059.0891704769774,buy_put
2021-04-06 12:00:00,3404.92,-3066.619170476977,buy_put
2021-04-06 13:00:00,3358.6,-3112.9391704769773,buy_put
2021-04-06 14:00:00,3408.95,-3062.5891704769774,buy_put
2021-04-06 15:00:00,3379.36,-3092.179170476977,buy_put
2021-04-06 16:00:00,3396.72,-3074.8191704769774,buy_put
2021-04-06 17:00:00,3320.74,-3150.7991704769775,buy_put
2021-04-06 18:00:00,3360.65,-3110.889170476977,buy_put
2021-04-06 19:00:00,3301.6,-3169.9391704769773,buy_put
2021-04-06 20:00:00,3278.49,-3193.0491704769775,buy_put
2021-04-06 21:00:00,3312.99,-3158.5491704769775,buy_put
2021-04-06 22:00:00,3312.59,-3158.949170476977,buy_put
2021-04-06 23:00:00,3337.37,-3134.1691704769773,buy_put
2021-04-07 00:00:00,3354.44,-3117.099170476977,buy_put
2021-04-07 01:00:00,3363.35,-3108.1891704769773,buy_put
2021-04-07 02:00:00,3360.47,-3111.0691704769774,buy_put
2021-04-07 03:00:00,3322.99,-3148.5491704769775,buy_put
2021-04-07 04:00:00,3259.8,-3211.739170476977,buy_put
2021-04-07 05:00:00,3271.34,-3200.199170476977,buy_put
2021-04-07 06:00:00,3215.56,-3255.9791704769773,buy_put
2021-04-07 07:00:00,3253.59,-3217.949170476977,buy_put
2021-04-07 08:00:00,3252.53,-3219.009170476977,buy_put
2021-04-07 09:00:00,3258.32,-3213.219170476977,buy_put
2021-04-07 10:00:00,3256.62,-3214.9191704769773,buy_put
2021-04-07 11:00:00,3237.88,-3233.659170476977,buy_put
2021-04-07 12:00:00,3188.29,-3283.2491704769773,buy_put
2021-04-07 13:00:00,3137.2,-3334.3391704769774,buy_put
2021-04-07 14:00:00,3107.96,-3363.579170476977,buy_put
2021-04-07 15:00:00,3074.95,-3396.5891704769774,buy_put
2021-04-07 16:00:00,3131.87,-3339.6691704769773,buy_put
2021-04-07 17:00:00,3064.0,-3407.5391704769772,buy_put
2021-04-07 18:00:00,3072.27,-3399.2691704769773,buy_put
2021-04-07 19:00:00,3071.61,-3399.929170476977,buy_put
2021-04-07 20:00:00,3081.51,-3390.029170476977,buy_put
2021-04-07 21:00:00,3118.36,-3353.179170476977,buy_put
2021-04-07 22:00:00,3072.53,-3399.009170476977,buy_put
2021-04-07 23:00:00,3093.9,-3377.639170476977,buy_put
2021-04-08 00:00:00,3142.03,-3329.509170476977,buy_put
2021-04-08 01:00:00,3117.77,-3353.7691704769773,buy_put
2021-04-08 02:00:00,3110.26,-3361.279170476977,buy_put
2021-04-08 03:00:00,3128.48,-3343.059170476977,buy_put
2021-04-08 04:00:00,3113.08,-3358.4591704769773,buy_put
2021-04-08 05:00:00,3102.88,-3368.659170476977,buy_put
2021-04-08 06:00:00,3053.16,-3418.3791704769774,buy_put
2021-04-08 07:00:00,3109.04,-3362.4991704769773,buy_put
2021-04-08 08:00:00,3062.03,-3409.509170476977,buy_put
2021-04-08 09:00:00,3073.54,-3397.9991704769773,buy_put
2021-04-08 10:00:00,3084.72,-3386.8191704769774,buy_put
2021-04-08 11:00:00,3084.68,-3386.8591704769774,buy_put
2021-04-08 12:00:00,3043.53,-3428.009170476977,buy_put
2021-04-08 13:00:00,3003.29,-3468.2491704769773,buy_put
2021-04-08 14:00:00,2977.39,-3494.1491704769774,buy_put
2021-04-08 15:00:00,2962.8,-3508.739170476977,buy_put
2021-04-08 16:00:00,3024.92,-3446.619170476977,buy_put
2021-04-08 17:00:00,3010.26,-3461.279170476977,buy_put
2021-04-08 18:00:00,3013.85,-3457.6891704769773,buy_put
2021-04-08 19:00:00,2981.06,-3490.4791704769773,buy_put
2021-04-08 20:00:00,3001.7,-3469.8391704769774,buy_put
2021-04-08 21:00:00,3024.09,-3447.449170476977,buy_put
2021-04-08 22:00:00,3048.45,-3423.0891704769774,buy_put
2021-04-08 23:00:00,3092.49,-3379.0491704769775,buy_put
2021-04-09 00:00:00,3088.88,-3382.659170476977,buy_put
2021-04-09 01:00:00,3058.39,-3413.1491704769774,buy_put
2021-04-09 02:00:00,3043.94,-3427.599170476977,buy_put
2021-04-09 03:00:00,3129.3,-3342.239170476977,buy_put
2021-04-09 04:00:00,3148.05,-3323.489170476977,buy_put
2021-04-09 05:00:00,3117.96,-3353.579170476977,buy_put
2021-04-09 06:00:00,3153.2,-3318.3391704769774,buy_put
2021-04-09 07:00:00,3131.79,-3339.7491704769773,buy_put
2021-04-09 08:00:00,3123.45,-3348.0891704769774,buy_put
2021-04-09 09:00:00,3084.74,-3386.7991704769775,buy_put
2021-04-09 10:00:00,3073.23,-3398.309170476977,buy_put
2021-04-09 11:00:00,3113.0,-3358.5391704769772,buy_put
2021-04-09 12:00:00,3110.23,-3361.309170476977,buy_put
2021-04-09 13:00:00,3112.02,-3359.5191704769773,buy_put
2021-04-09 14:00:00,3058.65,-3412.889170476977,buy_put
2021-04-09 15:00:00,3078.01,-3393.529170476977,buy_put
2021-04-09 16:00:00,3095.83,-3375.7091704769773,buy_put
2021-04-09 17:00:00,3129.3,-3342.239170476977,buy_put
2021-04-09 18:00:00,3159.1,-3312.4391704769773,buy_put
2021-04-09 19:00:00,3124.3,-3347.239170476977,buy_put
2021-04-09 20:00:00,3087.84,-3383.699170476977,buy_put
2021-04-09 21:00:00,3084.15,-3387.389170476977,buy_put
2021-04-09 22:00:00,3070.52,-3401.0191704769773,buy_put
2021-04-09 23:00:00,3092.34,-3379.199170476977,buy_put
2021-04-10 00:00:00,3125.35,-3346.1891704769773,buy_put
2021-04-10 01:00:00,3136.57,-3334.969170476977,buy_put
2021-04-10 02:00:00,3119.03,-3352.509170476977,buy_put
2021-04-10 03:00:00,3100.68,-3370.8591704769774,buy_put
2021-04-10 04:00:00,3131.78,-3339.759170476977,buy_put
2021-04-10 05:00:00,3104.03,-3367.509170476977,buy_put
2021-04-10 06:00:00,3103.77,-3367.7691704769773,buy_put
2021-04-10 07:00:00,3090.75,-3380.7891704769772,buy_put
2021-04-10 08:00:00,3108.62,-3362.9191704769773,buy_put
2021-04-10 09:00:00,3164.06,-3307.4791704769773,buy_put
2021-04-10 10:00:00,3139.21,-3332.329170476977,buy_put
2021-04-10 11:00:00,3101.24,-3370.2991704769775,buy_put
2021-04-10 12:00:00,3127.87,-3343.6691704769773,buy_put
2021-04-10 13:00:00,3125.53,-3346.009170476977,buy_put
2021-04-10 14:00:00,3110.41,-3361.1291704769774,buy_put
2021-04-10 15:00:00,3097.35,-3374.1891704769773,buy_put
2021-04-10 16:00:00,3124.06,-3347.4791704769773,buy_put
2021-04-10 17:00:00,3110.79,-3360.7491704769773,buy_put
2021-04-10 18:00:00,3154.88,-3316.659170476977,buy_put
2021-04-10 19:00:00,3174.11,-3297.429170476977,buy_put
2021-04-10 20:00:00,3210.08,-3261.4591704769773,buy_put
2021-04-10 21:00:00,3227.27,-3244.2691704769773,buy_put
2021-04-10 22:00:00,3271.9,-3199.639170476977,buy_put
2021-04-10 23:00:00,3344.63,-3126.909170476977,buy_put
2021-04-11 00:00:00,3303.15,-3168.389170476977,buy_put
2021-04-11 01:00:00,3292.42,-3179.119170476977,buy_put
2021-04-11 02:00:00,3366.23,-3105.309170476977,buy_put
2021-04-11 03:00:00,3363.15,-3108.389170476977,buy_put
2021-04-11 04:00:00,3403.54,-3067.9991704769773,buy_put
2021-04-11 05:00:00,3338.8,-3132.739170476977,buy_put
2021-04-11 06:00:00,3372.03,-3099.509170476977,buy_put
2021-04-11 07:00:00,3379.29,-3092.2491704769773,buy_put
2021-04-11 08:00:00,3374.74,-3096.7991704769775,buy_put
2021-04-11 09:00:00,3406.19,-3065.349170476977,buy_put
2021-04-11 10:00:00,3431.45,-3040.0891704769774,buy_put
2021-04-11 11:00:00,3405.62,-3065.9191704769773,buy_put
2021-04-11 12:00:00,3337.45,-3134.0891704769774,buy_put
2021-04-11 13:00:00,3266.78,-3204.759170476977,buy_put
2021-04-11 14:00:00,3265.31,-3206.2291704769773,buy_put
2021-04-11 15:00:00,3277.63,-3193.909170476977,buy_put
2021-04-11 16:00:00,3360.95,-3110.5891704769774,buy_put
2021-04-11 17:00:00,3365.15,-3106.389170476977,buy_put
2021-04-11 18:00:00,3326.07,-3145.469170476977,buy_put
2021-04-11 19:00:00,3335.65,-3135.889170476977,buy_put
2021-04-11 20:00:00,3343.92,-3127.619170476977,buy_put
2021-04-11 21:00:00,3347.08,-3124.4591704769773,buy_put
2021-04-11 22:00:00,3358.88,-3112.659170476977,buy_put
2021-04-11 23:00:00,3322.52,-3149.0191704769773,buy_put
2021-04-12 00:00:00,3323.73,-3147.809170476977,buy_put
2021-04-12 01:00:00,3273.4,-3198.139170476977,buy_put
2021-04-12 02:00:00,3298.18,-3173.3591704769774,buy_put
2021-04-12 03:00:00,3314.21,-3157.329170476977,buy_put
2021-04-12 04:00:00,3355.7,-3115.8391704769774,buy_put
2021-04-12 05:00:00,3380.87,-3090.6691704769773,buy_put
2021-04-12 06:00:00,3392.84,-3078.699170476977,buy_put
2021-04-12 07:00:00,3328.56,-3142.9791704769773,buy_put
2021-04-12 08:00:00,3293.67,-3177.869170476977,buy_put
2021-04-12 09:00:00,3271.29,-3200.2491704769773,buy_put
2021-04-12 10:00:00,3285.63,-3185.909170476977,buy_put
2021-04-12 11:00:00,3250.86,-3220.679170476977,buy_put
2021-04-12 12:00:00,3207.65,-3263.889170476977,buy_put
2021-04-12 13:00:00,3096.35,-3375.1891704769773,buy_put
2021-04-12 14:00:00,3081.25,-3390.2891704769772,buy_put
2021-04-12 15:00:00,3128.84,-3342.699170476977,buy_put
2021-04-12 16:00:00,3106.63,-3364.909170476977,buy_put
2021-04-12 17:00:00,3133.82,-3337.719170476977,buy_put
2021-04-12 18:00:00,3160.5,-3311.0391704769772,buy_put
2021-04-12 19:00:00,3188.74,-3282.7991704769775,buy_put
2021-04-12 20:00:00,3208.13,-3263.409170476977,buy_put
2021-04-12 21:00:00,3239.2,-3232.3391704769774,buy_put
2021-04-12 22:00:00,3210.84,-3260.699170476977,buy_put
2021-04-12 23:00:00,3178.05,-3293.489170476977,buy_put
2021-04-13 00:00:00,3146.98,-3324.559170476977,buy_put
2021-04-13 01:00:00,3197.07,-3274.469170476977,buy_put
2021-04-13 02:00:00,3207.72,-3263.8191704769774,buy_put
2021-04-13 03:00:00,3207.42,-3264.119170476977,buy_put
2021-04-13 04:00:00,3187.24,-3284.2991704769775,buy_put
2021-04-13 05:00:00,3158.92,-3312.619170476977,buy_put
2021-04-13 06:00:00,3163.88,-3307.659170476977,buy_put
2021-04-13 07:00:00,3116.87,-3354.6691704769773,buy_put
2021-04-13 08:00:00,3072.55,-3398.989170476977,buy_put
2021-04-13 09:00:00,3077.0,-3394.5391704769772,buy_put
2021-04-13 10:00:00,2995.27,-3476.2691704769773,buy_put
2021-04-13 11:00:00,2942.88,-3528.659170476977,buy_put
2021-04-13 12:00:00,2927.82,-3543.719170476977,buy_put
2021-04-13 13:00:00,2903.4,-3568.139170476977,buy_put
2021-04-13 14:00:00,2909.69,-3561.849170476977,buy_put
2021-04-13 15:00:00,2976.32,-3495.219170476977,buy_put
2021-04-13 16:00:00,2938.85,-3532.6891704769773,buy_put
2021-04-13 17:00:00,2944.79,-3526.7491704769773,buy_put
2021-04-13 18:00:00,2897.74,-3573.7991704769775,buy_put
2021-04-13 19:00:00,2890.97,-3580.5691704769774,buy_put
2021-04-13 20:00:00,2864.06,-3607.4791704769773,buy_put
2021-04-13 21:00:00,2880.35,-3591.1891704769773,buy_put
2021-04-13 22:00:00,2861.31,-3610.2291704769773,buy_put
2021-04-13 23:00:00,2881.53,-3590.009170476977,buy_put
2021-04-14 00:00:00,2861.46,-3610.079170476977,buy_put
2021-04-14 01:00:00,2864.47,-3607.0691704769774,buy_put
2021-04-14 02:00:00,2806.35,-3665.1891704769773,buy_put
2021-04-14 03:00:00,2765.69,-3705.849170476977,buy_put
2021-04-14 04:00:00,2766.98,-3704.559170476977,buy_put
2021-04-14 05:00:00,2782.13,-3689.409170476977,buy_put
2021-04-14 06:00:00,2759.6,-3711.9391704769773,buy_put
2021-04-14 07:00:00,2805.25,-3666.2891704769772,buy_put
2021-04-14 08:00:00,2774.9,-3696.639170476977,buy_put
2021-04-14 09:00:00,2772.41,-3699.1291704769774,buy_put
2021-04-14 10:00:00,2787.06,-3684.4791704769773,buy_put
2021-04-14 11:00:00,2763.6,-3707.9391704769773,buy_put
2021-04-14 12:00:00,2758.41,-3713.1291704769774,buy_put
2021-04-14 13:00:00,2777.73,-3693.809170476977,buy_put
2021-04-14 14:00:00,2808.52,-3663.0191704769773,buy_put
2021-04-14 15:00:00,2854.77,-3616.7691704769773,buy_put
2021-04-14 16:00:00,2902.47,-3569.0691704769774,buy_put
2021-04-14 17:00:00,2940.12,-3531.4191704769773,buy_put
2021-04-14 18:00:00,2910.5,-3561.0391704769772,buy_put
2021-04-14 19:00:00,2926.45,-3545.0891704769774,buy_put
2021-04-14 20:00:00,2885.02,-3586.5191704769773,buy_put
2021-04-14 21:00:00,2887.15,-3584.389170476977,buy_put
2021-04-14 22:00:00,2886.21,-3585.329170476977,buy_put
2021-04-14 23:00:00,2936.58,-3534.9591704769773,buy_put
2021-04-15 00:00:00,2951.29,-3520.2491704769773,buy_put
2021-04-15 01:00:00,2985.64,-3485.8991704769774,buy_put
2021-04-15 02:00:00,2936.22,-3535.3191704769774,buy_put
2021-04-15 03:00:00,2942.59,-3528.949170476977,buy_put
2021-04-15 04:00:00,2916.56,-3554.9791704769773,buy_put
2021-04-15 05:00:00,2891.97,-3579.5691704769774,buy_put
2021-04-15 06:00:00,2949.97,-3521.5691704769774,buy_put
2021-04-15 07:00:00,2938.73,-3532.809170476977,buy_put
2021-04-15 08:00:00,2950.97,-3520.5691704769774,buy_put
2021-04-15 09:00:00,2981.06,-3490.4791704769773,buy_put
2021-04-15 10:00:00,2987.41,-3484.1291704769774,buy_put
2021-04-15 11:00:00,3006.15,-3465.389170476977,buy_put
2021-04-15 12:00:00,2974.67,-3496.869170476977,buy_put
2021-04-15 13:00:00,2970.01,-3501.529170476977,buy_put
2021-04-15 14:00:00,2916.24,-3555.2991704769775,buy_put
2021-04-15 15:00:00,2870.92,-3600.619170476977,buy_put
2021-04-15 16:00:00,2921.09,-3550.449170476977,buy_put
2021-04-15 17:00:00,2937.12,-3534.4191704769773,buy_put
2021-04-15 18:00:00,2985.64,-3485.8991704769774,buy_put
2021-04-15 19:00:00,2967.23,-3504.309170476977,buy_put
2021-04-15 20:00:00,2957.15,-3514.389170476977,buy_put
2021-04-15 21:00:00,2945.1,-3526.4391704769773,buy_put
2021-04-15 22:00:00,2933.8,-3537.739170476977,buy_put
2021-04-15 23:00:00,2890.7,-3580.8391704769774,buy_put
2021-04-16 00:00:00,2841.43,-3630.1091704769774,buy_put
2021-04-16 01:00:00,2842.89,-3628.6491704769774,buy_put
2021-04-16 02:00:00,2806.42,-3665.119170476977,buy_put
2021-04-16 03:00:00,2798.1,-3673.4391704769773,buy_put
2021-04-16 04:00:00,2794.95,-3676.5891704769774,buy_put
2021-04-16 05:00:00,2826.77,-3644.7691704769773,buy_put
2021-04-16 06:00:00,2759.21,-3712.329170476977,buy_put
2021-04-16 07:00:00,2722.44,-3749.099170476977,buy_put
2021-04-16 08:00:00,2707.05,-3764.489170476977,buy_put
2021-04-16 09:00:00,2693.54,-3777.9991704769773,buy_put
2021-04-16 10:00:00,2730.67,-3740.869170476977,buy_put
2021-04-16 11:00:00,2748.33,-3723.2091704769773,buy_put
2021-04-16 12:00:00,2741.94,-3729.599170476977,buy_put
2021-04-16 13:00:00,2662.53,-3809.009170476977,buy_put
2021-04-16 14:00:00,2724.94,-3746.599170476977,buy_put
2021-04-16 15:00:00,2667.97,-3803.5691704769774,buy_put
2021-04-16 16:00:00,2697.26,-3774.279170476977,buy_put
2021-04-16 17:00:00,2683.65,-3787.889170476977,buy_put
2021-04-16 18:00:00,2695.19,-3776.349170476977,buy_put
2021-04-16 19:00:00,2647.87,-3823.6691704769773,buy_put
2021-04-16 20:00:00,2649.98,-3821.559170476977,buy_put
2021-04-16 21:00:00,2692.91,-3778.6291704769774,buy_put
2021-04-16 22:00:00,2694.66,-3776.8791704769774,buy_put
2021-04-16 23:00:00,2707.35,-3764.1891704769773,buy_put
2021-04-17 00:00:00,2738.32,-3733.219170476977,buy_put
2021-04-17 01:00:00,2722.72,-3748.8191704769774,buy_put
2021-04-17 02:00:00,2754.3,-3717.239170476977,buy_put
2021-04-17 03:00:00,2785.97,-3685.5691704769774,buy_put
2021-04-17 04:00:00,2837.19,-3634.349170476977,buy_put
2021-04-17 05:00:00,2786.79,-3684.7491704769773,buy_put
2021-04-17 06:00:00,2745.89,-3725.6491704769774,buy_put
2021-04-17 07:00:00,2781.59,-3689.949170476977,buy_put
2021-04-17 08:00:00,2758.11,-3713.429170476977,buy_put
2021-04-17 09:00:00,2783.56,-3687.9791704769773,buy_put
2021-04-17 10:00:00,2783.78,-3687.759170476977,buy_put
2021-04-17 11:00:00,2773.18,-3698.3591704769774,buy_put
2021-04-17 12:00:00,2748.41,-3723.1291704769774,buy_put
2021-04-17 13:00:00,2781.16,-3690.3791704769774,buy_put
2021-04-17 14:00:00,2776.84,-3694.699170476977,buy_put
2021-04-17 15:00:00,2783.72,-3687.8191704769774,buy_put
2021-04-17 16:00:00,2802.91,-3668.6291704769774,buy_put
2021-04-17 17:00:00,2760.7,-3710.8391704769774,buy_put
2021-04-17 18:00:00,2788.81,-3682.7291704769773,buy_put
2021-04-17 19:00:00,2740.05,-3731.489170476977,buy_put
2021-04-17 20:00:00,2738.85,-3732.6891704769773,buy_put
2021-04-17 21:00:00,2737.64,-3733.8991704769774,buy_put
2021-04-17 22:00:00,2751.23,-3720.309170476977,buy_put
2021-04-17 23:00:00,2735.11,-3736.429170476977,buy_put
2021-04-18 00:00:00,2740.38,-3731.159170476977,buy_put
2021-04-18 01:00:00,2721.66,-3749.8791704769774,buy_put
2021-04-18 02:00:00,2718.33,-3753.2091704769773,buy_put
2021-04-18 03:00:00,2707.07,-3764.469170476977,buy_put
2021-04-18 04:00:00,2701.43,-3770.1091704769774,buy_put
2021-04-18 05:00:00,2682.71,-3788.829170476977,buy_put
2021-04-18 06:00:00,2667.72,-3803.8191704769774,buy_put
2021-04-18 07:00:00,2703.44,-3768.099170476977,buy_put
2021-04-18 08:00:00,2685.0,-3786.5391704769772,buy_put
2021-04-18 09:00:00,2667.39,-3804.1491704769774,buy_put
2021-04-18 10:00:00,2671.91,-3799.6291704769774,buy_put
2021-04-18 11:00:00,2656.86,-3814.679170476977,buy_put
2021-04-18 12:00:00,2683.07,-3788.469170476977,buy_put
2021-04-18 13:00:00,2680.65,-3790.889170476977,buy_put
2021-04-18 14:00:00,2707.4,-3764.139170476977,buy_put
2021-04-18 15:00:00,2726.81,-3744.7291704769773,buy_put
2021-04-18 16:00:00,2720.11,-3751.429170476977,buy_put
2021-04-18 17:00:00,2681.57,-3789.969170476977,buy_put
2021-04-18 18:00:00,2649.93,-3821.6091704769774,buy_put
2021-04-18 19:00:00,2644.48,-3827.059170476977,buy_put
2021-04-18 20:00:00,2667.24,-3804.2991704769775,buy_put
2021-04-18 21:00:00,2646.48,-3825.059170476977,buy_put
2021-04-18 22:00:00,2665.91,-3805.6291704769774,buy_put
2021-04-18 23:00:00,2683.25,-3788.2891704769772,buy_put
2021-04-19 00:00:00,2693.96,-3777.579170476977,buy_put
2021-04-19 01:00:00,2695.54,-3775.9991704769773,buy_put
2021-04-19 02:00:00,2704.99,-3766.5491704769775,buy_put
2021-04-19 03:00:00,2707.4,-3764.139170476977,buy_put
2021-04-19 04:00:00,2717.38,-3754.159170476977,buy_put
2021-04-19 05:00:00,2745.61,-3725.929170476977,buy_put
2021-04-19 06:00:00,2720.06,-3751.4791704769773,buy_put
2021-04-19 07:00:00,2761.45,-3710.0891704769774,buy_put
2021-04-19 08:00:00,2793.36,-3678.179170476977,buy_put
2021-04-19 09:00:00,2810.57,-3660.969170476977,buy_put
2021-04-19 10:00:00,2830.96,-3640.579170476977,buy_put
2021-04-19 11:00:00,2803.86,-3667.679170476977,buy_put
2021-04-19 12:00:00,2800.86,-3670.679170476977,buy_put
2021-04-19 13:00:00,2838.97,-3632.5691704769774,buy_put
2021-04-19 14:00:00,2799.86,-3671.679170476977,buy_put
2021-04-19 15:00:00,2863.28,-3608.259170476977,buy_put
2021-04-19 16:00:00,2910.57,-3560.969170476977,buy_put
2021-04-19 17:00:00,2890.33,-3581.2091704769773,buy_put
2021-04-19 18:00:00,2927.6,-3543.9391704769773,buy_put
2021-04-19 19:00:00,2919.01,-3552.529170476977,buy_put
2021-04-19 20:00:00,2925.97,-3545.5691704769774,buy_put
2021-04-19 21:00:00,2912.82,-3558.719170476977,buy_put
2021-04-19 22:00:00,2945.74,-3525.7991704769775,buy_put
2021-04-19 23:00:00,2987.01,-3484.529170476977,buy_put
2021-04-20 00:00:00,3030.96,-3440.579170476977,buy_put
2021-04-20 01:00:00,3098.58,-3372.9591704769773,buy_put
2021-04-20 02:00:00,3124.2,-3347.3391704769774,buy_put
2021-04-20 03:00:00,3201.52,-3270.0191704769773,buy_put
2021-04-20 04:00:00,3172.34,-3299.199170476977,buy_put
2021-04-20 05:00:00,3166.95,-3304.5891704769774,buy_put
2021-04-20 06:00:00,3151.63,-3319.909170476977,buy_put
2021-04-20 07:00:00,3099.22,-3372.3191704769774,buy_put
2021-04-20 08:00:00,3100.19,-3371.349170476977,buy_put
2021-04-20 09:00:00,3092.17,-3379.369170476977,buy_put
2021-04-20 10:00:00,3074.1,-3397.4391704769773,buy_put
2021-04-20 11:00:00,3053.06,-3418.4791704769773,buy_put
2021-04-20 12:00:00,3080.1,-3391.4391704769773,buy_put
2021-04-20 13:00:00,3104.76,-3366.779170476977,buy_put
2021-04-20 14:00:00,3156.77,-3314.7691704769773,buy_put
2021-04-20 15:00:00,3122.93,-3348.6091704769774,buy_put
2021-04-20 16:00:00,3157.69,-3313.849170476977,buy_put
2021-04-20 17:00:00,3154.66,-3316.8791704769774,buy_put
2021-04-20 18:00:00,3164.25,-3307.2891704769772,buy_put
2021-04-20 19:00:00,3216.41,-3255.1291704769774,buy_put
2021-04-20 20:00:00,3174.09,-3297.449170476977,buy_put
2021-04-20 21:00:00,3179.57,-3291.969170476977,buy_put
2021-04-20 22:00:00,3195.69,-3275.849170476977,buy_put
2021-04-20 23:00:00,3182.81,-3288.7291704769773,buy_put
